"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","fullCountry","furtherInformationURL","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://rs.tdwg.org/dwc/terms/sampleSizeUnit","http://rs.tdwg.org/dwc/terms/sampleSizeValue","http://unknown.org/habitatproperty","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordEnteredBy","http://unknown.org/recordId","identificationID","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","materialSampleID","modified","month","municipality","namePublishedIn","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismName","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","sampleSizeUnit","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"2510","Spodoptera litura Fabricius, 1775",5109882,NA,NA,NA,NA,"HQ991083",NA,"PRESERVED_SPECIMEN",NA,"Insecta",216,"Pakistan, Pakistan",NA,NA,NA,NA,"Pakistan",128,"2011-02-16",NA,NA,"ad43e954-dd79-4986-ae34-9ccdbd8bf568",NA,NA,28,NA,NA,NA,NA,NA,NA,"2010-08-28T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Pakistan",NA,"2310414891","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,"Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Holometabola;Lepidoptera;Glossata;Ditrysia;Noctuoidea;Noctuidae;Amphipyrinae;Spodoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HQ991083",NA,NA,"9e4f3516-2b98-4700-a39a-3f109252508c",NA,NA,"PK","2310414891","Animalia",1,NA,"2019-08-05T13:47:28.081+0000","2020-10-07T14:08:24.657+0000","2020-10-07T14:08:24.657+0000",24.73,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Pakistan",NA,NA,69.78,NA,"2019-05-03T00:00:00.000+0000",8,NA,NA,NA,"HQ991083",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","GB","ada9d123-ddb4-467d-8891-806ea8d94230","S. Akhtar",NA,"http://www.ebi.ac.uk/ena/data/view/HQ991083",NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,"69820",5109882,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,2010,2020-10-17
"2512","BOLD:AAA8626",9910530,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/JQ064568",NA,"MATERIAL_SAMPLE","TNAUMESl-8","Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,2,NA,NA,NA,NA,NA,NA,"2010-09-02T00:00:00",NA,NA,NA,"Noctuidae",7015,"JQ064568","India",NA,"2249956163","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,NA,"GBMIN30173-13",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249956163","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:54:13.213+0000","2020-09-05T05:54:13.213+0000",19.88,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,75.38,NA,NA,9,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMIN30173-13",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","Rishikant",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626",NA,"Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2010,2020-10-17
"2517","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+2202>=™Lø§","http://twmoth.tesri.gov.tw/peo/MothInfo/B06-20101011-007",NA,NA,"PRESERVED_SPECIMEN",NA,"Insecta",216,"¶Ë¡=8Í§§, <U+2202>=™Lø§, Taiwan",NA,"B06-20101011-007",NA,NA,"Taiwan",122,NA,NA,NA,"f3f25fcf-2930-4cf1-a495-6b31d7fa0252",NA,NA,11,NA,NA,NA,NA,NA,NA,"2010-10-11T00:00:00","B06-20101011",NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1934790106","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,"square meter","ab. 90000",NA,NA,NA,NA,NA,NA,NA,NA,"<U+65BD><U+79AE><U+6B63>","B06-20101011-007",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1934790106","Animalia",1,NA,"2020-10-07T03:58:28.593+0000","2020-10-07T15:44:04.957+0000","2020-10-07T15:44:04.957+0000",23.805607,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","¶Ë¡=8Í§§",NA,NA,120.452042,NA,NA,10,"¶Ë¡=¬Ì",NA,NA,"B06-20101011-007",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,"B06","Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea",NA,NA,NA,NA,NA,"square meter","Light trap","Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"30",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2010,2020-10-17
"2518","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+65B0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/211676",NA,NA,"HUMAN_OBSERVATION","211676","Insecta",216,"<U+6728><U+5C50><U+5BEE>, <U+65B0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,25,NA,NA,NA,NA,NA,NA,"2010-10-25T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1978379958","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth211676",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1978379958","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:01.319+0000","2020-09-27T01:34:01.319+0000",25.226013,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+6728><U+5C50><U+5BEE>",NA,NA,121.529397,NA,NA,10,"<U+4E09><U+829D><U+5340>",NA,NA,"TwMoth211676",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","Lai Meiyun",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"263",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2010,2020-10-17
"2521","BOLD:AAA8626",9910530,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/JQ064566",NA,"MATERIAL_SAMPLE","TNAUMESl-6","Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,4,NA,NA,NA,NA,NA,NA,"2010-12-04T00:00:00",NA,NA,NA,"Noctuidae",7015,"JQ064566","India",NA,"2249957253","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,NA,"GBMIN30174-13",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249957253","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:53:23.278+0000","2020-09-05T05:53:23.278+0000",17.37,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,78.48,NA,NA,12,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMIN30174-13",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","Rishikant",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626",NA,"Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2010,2020-10-17
"2522","BOLD:AAA8626",9910530,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/JQ064565",NA,"MATERIAL_SAMPLE","TNAUMESl-5","Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,4,NA,NA,NA,NA,NA,NA,"2010-12-04T00:00:00",NA,NA,NA,"Noctuidae",7015,"JQ064565","India",NA,"2249957324","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,NA,"GBMIN30170-13",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249957324","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:54:27.232+0000","2020-09-05T05:54:27.232+0000",18,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,79,NA,NA,12,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMIN30170-13",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","Rishikant",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626",NA,"Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2010,2020-10-17
"2523","BOLD:AAA8626",9910530,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/JQ064571",NA,"MATERIAL_SAMPLE","TNAUMESl-4","Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,8,NA,NA,NA,NA,NA,NA,"2010-12-08T00:00:00",NA,NA,NA,"Noctuidae",7015,"JQ064571","India",NA,"2249957872","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,NA,"GBMIN30167-13",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249957872","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:54:09.336+0000","2020-09-05T05:54:09.336+0000",15.5,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,75.07,NA,NA,12,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMIN30167-13",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","Rishikant",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626",NA,"Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2010,2020-10-17
"2524","Spodoptera litura Fabricius, 1775",5109882,NA,"Surat Thani",NA,NA,NA,NA,"HUMAN_OBSERVATION","21412013","Insecta",216,"Surat Thani, Thailand","Observations",NA,NA,211,"Thailand",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-03-20T05:30:55",5,NA,NA,NA,NA,NA,NA,"2010-12-05T21:41:00",NA,NA,"14:41:00Z","Noctuidae",7015,NA,"Thailand",NA,"2265783482","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lesday","https://www.inaturalist.org/observations/21412013",NA,NA,"47824828",NA,NA,"Les Day","21412013",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"TH","2265783482","Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:44:23.655+0000","2020-10-11T14:44:23.655+0000",9.572754,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,99.960264,NA,"2019-06-11T16:42:06.000+0000",12,NA,NA,NA,"https://www.inaturalist.org/observations/21412013",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Les Day",NA,"https://www.inaturalist.org/observations/21412013","© Les Day some rights reserved","Les Day",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,"124875",5109882,"ACCEPTED","SPECIES",NA,NA,"2010/12/05 9:41 PM +07","Mae Nam, Ko Samui District, Surat Thani, Thailand",NA,NA,2010,2020-10-17
"2528","Spodoptera litura Fabricius, 1775",5109882,NA,"Queensland",NA,NA,NA,NA,"HUMAN_OBSERVATION","19810131","Insecta",216,"Queensland, Australia","Observations",NA,NA,4350,"Australia",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-01-23T00:13:08",11,NA,NA,NA,NA,NA,NA,"2009-03-11T12:43:00",NA,NA,"17:43:00Z","Noctuidae",7015,NA,"Australia",NA,"1990563737","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flecksy","https://www.inaturalist.org/observations/19810131",NA,NA,"43697096",NA,NA,"Victor W Fazio III","19810131",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU","1990563737","Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:41:00.874+0000","2020-10-11T14:41:00.874+0000",-17.308004,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,145.690827,NA,"2019-06-11T17:14:04.000+0000",3,NA,NA,NA,"https://www.inaturalist.org/observations/19810131","About 2cm long.","PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Felix Fleck",NA,"https://www.inaturalist.org/observations/19810131","© Felix Fleck some rights reserved","Felix Fleck",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,"124875",5109882,"ACCEPTED","SPECIES",NA,NA,"2009/03/11 12:43 PM CDT","Butchers Creek QLD 4885, Australia",NA,NA,2009,2020-10-17
"2529","BOLD:AAA8626",9910530,"Creative Commons - Share Alike","Queensland",NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/HM913287-SUPPRESSED",NA,"MATERIAL_SAMPLE","BC EF Lep 03053","Insecta",216,"Queensland, Australia",NA,NA,NA,NA,"Australia",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,9,NA,NA,357,0,NA,NA,"2009-04-09T00:00:00",NA,NA,NA,"Noctuidae",7015,"BC EF Lep 03053","Australia",NA,"1415514913","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,"Egbert Friedrich","GWORY099-10",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"AU","1415514913","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:52:57.825+0000","2020-09-05T05:52:57.825+0000",-16.8153,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,145.629,NA,NA,4,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GWORY099-10","Research Collection of Egbert Friedrich","PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","E. Friedrich",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626","MALE","Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2009,2020-10-17
"2530","BOLD:AAA8626",9910530,"Creative Commons - Share Alike","Northern Territory",NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/HM913289-SUPPRESSED",NA,"MATERIAL_SAMPLE","BC EF Lep 03055","Insecta",216,"Northern Territory, Australia",NA,NA,NA,NA,"Australia",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,4,NA,NA,180,0,NA,NA,"2009-04-04T00:00:00",NA,NA,NA,"Noctuidae",7015,"BC EF Lep 03055","Australia",NA,"1415514922","BOLD:AAA8626","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOLD:AAA8626",NA,"Egbert Friedrich","GWORY101-10",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"AU","1415514922","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:53:50.322+0000","2020-09-05T05:53:50.322+0000",-14.3219,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,132.11,NA,NA,4,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GWORY101-10","Research Collection of Egbert Friedrich","PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5","E. Friedrich",NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"BOLD:AAA8626","FEMALE","Spodoptera litura",5109882,NA,NA,"http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626","http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8626",9910530,"ACCEPTED","UNRANKED",NA,NA,NA,NA,NA,NA,2009,2020-10-17
"2537","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+53F0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/297585",NA,NA,"HUMAN_OBSERVATION","297585","Insecta",216,"<U+829D><U+5C71><U+516C><U+5712>, <U+53F0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,19,NA,NA,NA,NA,NA,NA,"2009-06-19T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"2533931744","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth297585",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","2533931744","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:01.018+0000","2020-09-27T01:34:01.018+0000",25.10371,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"<U+829D><U+5C71><U+516C><U+5712>",NA,NA,121.53162,NA,NA,6,"<U+58EB><U+6797><U+5340>",NA,NA,"TwMoth297585",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","Hweishan Lai",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"14",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2009,2020-10-17
"2538","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+53F0><U+6771><U+7E23>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/44648",NA,NA,"HUMAN_OBSERVATION","044648","Insecta",216,"<U+8FD4><U+6A38><U+751F><U+614B><U+8FB2><U+5834>, <U+53F0><U+6771><U+7E23>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,15,NA,NA,NA,NA,NA,NA,"2009-08-15T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1840989036","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth044648",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1840989036","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:33:55.882+0000","2020-09-27T01:33:55.882+0000",22.811868,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+8FD4><U+6A38><U+751F><U+614B><U+8FB2><U+5834>",NA,NA,121.062886,NA,NA,8,"<U+5351><U+5357><U+9109>",NA,NA,"TwMoth044648",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+8C93><U+982D><U+5C0F><U+9DF9>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"277",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2009,2020-10-17
"2539","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"™·O¨ø§","http://twmoth.tesri.gov.tw/peo/MothInfo/A01-20090924-016",NA,NA,"PRESERVED_SPECIMEN",NA,"Insecta",216,"§—=ª, ™·O¨ø§, Taiwan",NA,"A01-20090924-016",NA,NA,"Taiwan",122,NA,NA,NA,"f3f25fcf-2930-4cf1-a495-6b31d7fa0252",NA,NA,24,NA,NA,NA,NA,NA,NA,"2009-09-24T00:00:00","A01-20090924",NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1934756148","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,"square meter","ab. 90000",NA,NA,NA,NA,NA,NA,NA,NA,"<U+65BD><U+79AE><U+6B63>","A01-20090924-016",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1934756148","Animalia",1,NA,"2020-10-07T03:58:28.593+0000","2020-10-07T15:44:06.078+0000","2020-10-07T15:44:06.078+0000",24.18675,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","§—=ª",NA,NA,121.490204,NA,NA,9,"®q™L<U+2202>m",NA,NA,"A01-20090924-016",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,"A01","Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea",NA,NA,NA,NA,NA,"square meter","Light trap","Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"569",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2009,2020-10-17
