"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetKey","datasetName","dateIdentified","day","dynamicProperties","elevation","elevationAccuracy","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordId","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"17","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Taranaki",NA,"HUMAN_OBSERVATION","41503011","Insecta",216,"Taranaki, New Zealand","Observations",NA,NA,NA,5,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-06T01:56:08",6,NA,NA,NA,"2020-04-06T13:53:44",NA,NA,"01:53:44Z","Dynastidae",4205,NA,NA,"New Zealand","2597838445","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"rperrett","https://www.inaturalist.org/observations/41503011",NA,"93882380",NA,"rperrett","41503011",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2597838445,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:44:05.916+0000","2020-10-11T14:44:05.916+0000",-39.09421,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.000539,"2020-04-06T09:47:20.000+0000",4,NA,"https://www.inaturalist.org/observations/41503011",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","rperrett",NA,"https://www.inaturalist.org/observations/41503011","© rperrett some rights reserved","rperrett",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Mon Apr 06 2020 13:53:44 GMT+1200 (GMT+12)","New Plymouth, Omata, Taranaki, NZ",NA,NA,2020,2020-10-17
"18","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","41660068","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,41,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-08T02:10:32",8,NA,NA,NA,"2020-04-08T10:39:56",NA,NA,"22:39:56Z","Dynastidae",4205,NA,NA,"New Zealand","2597937815","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"joycey07","https://www.inaturalist.org/observations/41660068",NA,"94251194",NA,"James Tweed","41660068",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2597937815,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:43:16.213+0000","2020-10-11T14:43:16.213+0000",-36.789586,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.765859,"2020-04-08T03:31:39.000+0000",4,NA,"https://www.inaturalist.org/observations/41660068",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","joycey07",NA,"https://www.inaturalist.org/observations/41660068","© joycey07 some rights reserved","joycey07",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-04-08 10:39:56 AM GMT+12:00","57 Anzac St, Takapuna, Auckland 0622, New Zealand",NA,NA,2020,2020-10-17
"19","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION","42221022","Insecta",216,"New South Wales, Australia","Observations",NA,NA,NA,36,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-15T07:02:09",12,NA,NA,NA,"2020-04-12T14:14:00",NA,NA,"04:14:00Z","Dynastidae",4205,NA,NA,"Australia","2603494288","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"enewberry","https://www.inaturalist.org/observations/42221022",NA,"95556698",NA,"enewberry","42221022",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2603494288,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:44:06.260+0000","2020-10-11T14:44:06.260+0000",-33.753412,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.087289,"2020-04-15T07:04:22.000+0000",4,NA,"https://www.inaturalist.org/observations/42221022","About 1.5cm long","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","enewberry",NA,"https://www.inaturalist.org/observations/42221022","© enewberry some rights reserved","enewberry",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-04-12 2:14:00 PM GMT+10:00","North Epping NSW 2121, Australia",NA,NA,2020,2020-10-17
"20","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Queensland",NA,"HUMAN_OBSERVATION","44360771","Insecta",216,"Queensland, Australia","Observations",NA,NA,NA,200,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-30T12:35:32",24,NA,NA,NA,"2020-04-24T06:25:00",NA,NA,"20:25:00Z","Dynastidae",4205,NA,NA,"Australia","2611210238","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"walmayr","https://www.inaturalist.org/observations/44360771",NA,"99630351",NA,"Thomas Mesaglio","44360771",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2611210238,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:30:50.854+0000","2020-10-11T14:30:50.854+0000",-28.192242,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,153.311563,"2020-05-01T03:23:02.000+0000",4,NA,"https://www.inaturalist.org/observations/44360771",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Wal Mayr",NA,"https://www.inaturalist.org/observations/44360771","© Wal Mayr some rights reserved","Wal Mayr",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020/04/24 6:25 AM AEST","1063 Austinville Rd, Austinville QLD 4213, Australia",NA,NA,2020,2020-10-17
"21","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","44018653","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,6,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-28T04:31:38",21,NA,NA,NA,"2020-04-21T17:45:53",NA,NA,"05:45:53Z","Dynastidae",4205,NA,NA,"New Zealand","2611314489","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"hovmoller","https://www.inaturalist.org/observations/44018653",NA,"98957393",NA,"Thomas Hovmøller","44018653",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2611314489,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:20:02.965+0000","2020-10-11T14:20:02.965+0000",-36.92265,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.65068,"2020-04-28T05:47:58.000+0000",4,NA,"https://www.inaturalist.org/observations/44018653","Lots of them came crawling out of dead lawn when watered.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Thomas Hovmøller",NA,"https://www.inaturalist.org/observations/44018653","© Thomas Hovmøller some rights reserved","Thomas Hovmøller",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Tue Apr 21 2020 17:45:53 GMT+1200 (GMT+12)","Lacebark Court, Titirangi, Auckland, NZ",NA,NA,2020,2020-10-17
"22","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION","44342266","Insecta",216,"New South Wales, Australia","Observations",NA,NA,NA,NA,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-04-30T05:18:20",25,NA,NA,NA,"2020-04-25T17:03:37",NA,NA,"07:03:37Z","Dynastidae",4205,NA,NA,"Australia","2611348598","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"twan3253","https://www.inaturalist.org/observations/44342266",NA,"99576591",NA,"Tim","44342266",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2611348598,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:35:10.364+0000","2020-10-11T14:35:10.364+0000",-33.843698,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,151.251061,"2020-05-01T11:19:28.000+0000",4,NA,"https://www.inaturalist.org/observations/44342266",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Tim",NA,"https://www.inaturalist.org/observations/44342266","© Tim some rights reserved","Tim",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-04-25 5:03:37 PM GMT+10:00","Mosman NSW 2088, Australia",NA,NA,2020,2020-10-17
"23","Heteronychus arator (Fabricius, 1775)",4995411,NA,"South Australia",NA,"HUMAN_OBSERVATION","44562354","Insecta",216,"South Australia, Australia","Observations",NA,NA,NA,28762,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-05-02T06:52:36",2,NA,NA,NA,"2020-05-02T17:01:00",NA,NA,"07:31:00Z","Dynastidae",4205,NA,NA,"Australia","2619939273","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"rwl","https://www.inaturalist.org/observations/44562354",NA,"100118800","Visually similar. @seamus-doherty","Robert Lawrence","44562354",NA,"Coordinate uncertainty increased to 28762m at the request of the observer",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2619939273,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:20:01.604+0000","2020-10-11T14:20:01.604+0000",-34.832116,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,138.468595,"2020-05-11T10:41:42.000+0000",5,NA,"https://www.inaturalist.org/observations/44562354","This was found lying on its back near the front lawn. Its legs were still moving occasionally. It has since died.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Robert Lawrence",NA,"https://www.inaturalist.org/observations/44562354","© Robert Lawrence some rights reserved","Robert Lawrence",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020/05/02 5:01 PM ACST","South Australia, AU",NA,NA,2020,2020-10-17
"24","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","44525728","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-05-01T22:15:40",2,NA,NA,NA,"2020-05-02T10:06:00",NA,NA,"22:06:00Z","Dynastidae",4205,NA,NA,"New Zealand","2619948047","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"nhudson","https://www.inaturalist.org/observations/44525728",NA,"100034829",NA,"Neville Hudson","44525728",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2619948047,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:30:28.715+0000","2020-10-11T14:30:28.715+0000",-36.853744,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.755334,"2020-05-01T23:51:46.000+0000",5,NA,"https://www.inaturalist.org/observations/44525728","Attracted to light, 40w Actinic (Heath Trap). 1-2 May 2020.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Neville Hudson",NA,"https://www.inaturalist.org/observations/44525728","© Neville Hudson some rights reserved","Neville Hudson",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020/05/02 10:06 AM NZST","Freemans Bay, Auckland 1011, New Zealand",NA,NA,2020,2020-10-17
"25","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION","45126179","Insecta",216,"New South Wales, Australia","Observations",NA,NA,NA,15,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-05-07T00:41:14",7,NA,NA,NA,"2020-05-07T08:41:49",NA,NA,"22:41:49Z","Dynastidae",4205,NA,NA,"Australia","2620184928","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"gaelyn","https://www.inaturalist.org/observations/45126179",NA,"101305667",NA,"gaelyn","45126179",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2620184928,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:44:54.751+0000","2020-10-11T14:44:54.751+0000",-33.795534,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.128888,"2020-05-07T02:26:16.000+0000",5,NA,"https://www.inaturalist.org/observations/45126179",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","gaelyn",NA,"https://www.inaturalist.org/observations/45126179","© gaelyn some rights reserved","gaelyn",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Thu May 07 2020 08:41:49 GMT+1000 (GMT+10)","Truscott Street, North Ryde, NSW, AU",NA,NA,2020,2020-10-17
"26","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Bay of Plenty",NA,"HUMAN_OBSERVATION","46571638","Insecta",216,"Bay of Plenty, New Zealand","Observations",NA,NA,NA,28359,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-05-20T05:50:36",20,NA,NA,NA,"2020-05-20T14:50:33",NA,NA,"02:50:33Z","Dynastidae",4205,NA,NA,"New Zealand","2626552595","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"vicki-mtmaunganui","https://www.inaturalist.org/observations/46571638",NA,"104261713",NA,"Vicki","46571638",NA,"Coordinate uncertainty increased to 28359m at the request of the observer",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2626552595,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:31:55.864+0000","2020-10-11T14:31:55.864+0000",-37.620446,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,176.266058,"2020-05-20T09:16:44.000+0000",5,NA,"https://www.inaturalist.org/observations/46571638",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Vicki",NA,"https://www.inaturalist.org/observations/46571638","© Vicki some rights reserved","Vicki",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Wed May 20 2020 14:50:33 GMT+1200 (GMT+12)","Western Bay of Plenty, NZ-BP, NZ",NA,NA,2020,2020-10-17
"27","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Australia",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"Western Australia, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,14,NA,NA,NA,"2020-05-14T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2634861632","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='https://bee.questagame.com/#/profile/14054?questagame_user_id=14054'>cwpaine (Medium)</a> | <a href='https://bee.questagame.com/#/profile/35414?questagame_user_id=35414'>Milo (Low)</a> | <a href='https://bee.questagame.com/#/profile/26880?questagame_user_id=26880'>ChelonaJill (Medium)</a> | <a href='https://bee.questagame.com/#/profile/35897?questagame_user_id=35897'>barrybb  (Low)</a>","a79c6934-bb26-47eb-b0b2-98f88a368b9c",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2634861632,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:35.366+0000","2020-10-07T21:28:35.366+0000",-31.6,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,116,NA,5,NA,"a79c6934-bb26-47eb-b0b2-98f88a368b9c",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/23087?questagame_user_id=23087'>Midge | questagame.com</a>","questagame-360804","https://biocache.ala.org.au/occurrences/a79c6934-bb26-47eb-b0b2-98f88a368b9c",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2020,2020-10-17
"28","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Australia",NA,"HUMAN_OBSERVATION","46857018","Insecta",216,"Western Australia, Australia","Observations",NA,NA,NA,45,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-05-23T16:03:57",19,NA,NA,NA,"2020-05-19T15:47:00",NA,NA,"07:47:00Z","Dynastidae",4205,NA,NA,"Australia","2864610384","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"helium_l","https://www.inaturalist.org/observations/46857018",NA,"105053038",NA,"Helium Luo","46857018",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2864610384,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:20:17.130+0000","2020-10-11T14:20:17.130+0000",-31.975099,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,115.803576,"2020-09-16T02:13:36.000+0000",5,NA,"https://www.inaturalist.org/observations/46857018",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Helium Luo",NA,"https://www.inaturalist.org/observations/46857018","© Helium Luo some rights reserved","Helium Luo",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-05-19 3:47:00 PM GMT+08:00","Boronia Avenue, Nedlands, WA, AU",NA,NA,2020,2020-10-17
"29","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Australia",NA,"HUMAN_OBSERVATION","51886400","Insecta",216,"Western Australia, Australia","Observations",NA,NA,NA,12,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-07-04T10:11:07",4,NA,NA,NA,"2020-07-04T10:10:57",NA,NA,"10:10:57Z","Dynastidae",4205,NA,NA,"Australia","2860163450","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"stevo6154","https://www.inaturalist.org/observations/51886400",NA,"114771456",NA,"Morgan Lythe","51886400",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2860163450,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:40:39.443+0000","2020-10-11T14:40:39.443+0000",-33.6802,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,115.03635,"2020-09-06T05:33:40.000+0000",7,NA,"https://www.inaturalist.org/observations/51886400",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","stevo6154",NA,"https://www.inaturalist.org/observations/51886400","© stevo6154 some rights reserved","stevo6154",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-07-04T18:10:57+08:00","Yallingup",NA,NA,2020,2020-10-17
"30","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Victoria",NA,"HUMAN_OBSERVATION","56116621","Insecta",216,"Victoria, Australia","Observations",NA,NA,NA,NA,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-08-11T11:50:28",11,NA,NA,NA,"2020-08-11T12:39:00",NA,NA,"02:39:00Z","Dynastidae",4205,NA,NA,"Australia","2851135267","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"johneichler","https://www.inaturalist.org/observations/56116621",NA,"123123497",NA,"johneichler","56116621",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2851135267,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:45:51.986+0000","2020-10-11T14:45:51.986+0000",-37.954778,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,145.026719,"2020-08-11T14:13:31.000+0000",8,NA,"https://www.inaturalist.org/observations/56116621",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","johneichler",NA,"https://www.inaturalist.org/observations/56116621","© johneichler some rights reserved","johneichler",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020/08/11 12:39 PM AEST","Sandringham VIC, Australia",NA,NA,2020,2020-10-17
"31","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Australia",NA,"HUMAN_OBSERVATION","57880950","Insecta",216,"Western Australia, Australia","Observations",NA,NA,NA,45,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-08-29T00:41:17",21,NA,NA,NA,"2020-08-21T16:35:32",NA,NA,"08:35:32Z","Dynastidae",4205,NA,NA,"Australia","2860183682","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"helium_l","https://www.inaturalist.org/observations/57880950",NA,"126765413",NA,"Helium Luo","57880950",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2860183682,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:45:53.116+0000","2020-10-11T14:45:53.116+0000",-31.974993,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,115.803211,"2020-08-29T00:56:57.000+0000",8,NA,"https://www.inaturalist.org/observations/57880950",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Helium Luo",NA,"https://www.inaturalist.org/observations/57880950","© Helium Luo some rights reserved","Helium Luo",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2020-08-21 4:35:32 PM GMT+08:00","Boronia Avenue, Nedlands, WA, AU",NA,NA,2020,2020-10-17
